chrom	chromStart	chromEnd	name	length	cpgNum	gcNum	perCpg	perGc	obsExp
1076	chr1	47463567	47464314	CpG: 66	747	66	431	17.7	57.7	1.06
1077	chr1	47469091	47470784	CpG: 129	1693	129	958	15.2	56.6	0.95
1078	chr1	47552294	47552798	CpG: 51	504	51	316	20.2	62.7	1.04
1079	chr1	47571998	47573013	CpG: 88	1015	88	573	17.3	56.5	1.09
1080	chr1	47654483	47655652	CpG: 118	1169	118	656	20.2	56.1	1.29
1081	chr1	47671712	47671985	CpG: 20	273	20	166	14.7	60.8	0.8
1082	chr1	47672248	47672972	CpG: 54	724	54	419	14.9	57.9	0.89
1083	chr1	47675380	47678105	CpG: 268	2725	268	1728	19.7	63.4	0.98
1084	chr1	47682299	47683607	CpG: 110	1308	110	766	16.8	58.6	0.99
1085	chr1	47688226	47688539	CpG: 25	313	25	208	16	66.5	0.73
1086	chr1	47746296	47746539	CpG: 28	243	28	159	23	65.4	1.08
1087	chr1	47771486	47772104	CpG: 49	618	49	333	15.9	53.9	1.13
1088	chr1	47831380	47831817	CpG: 37	437	37	284	16.9	65	0.81
1089	chr1	47947081	47949106	CpG: 164	2025	164	1268	16.2	62.6	0.83
1090	chr1	47963343	47963579	CpG: 35	236	35	179	29.7	75.8	1.04
1091	chr1	48222457	48222731	CpG: 36	274	36	200	26.3	73	0.99
1092	chr1	48232399	48232648	CpG: 20	249	20	154	16.1	61.8	0.84
1093	chr1	48234718	48235563	CpG: 90	845	90	642	21.3	76	0.77
1094	chr1	48709891	48710270	CpG: 28	379	28	235	14.8	62	0.81
1095	chr1	49014958	49015397	CpG: 38	439	38	257	17.3	58.5	1.04
1096	chr1	49137141	49137457	CpG: 27	316	27	216	17.1	68.4	0.74
1097	chr1	50262004	50262433	CpG: 40	429	40	281	18.6	65.5	0.87
1098	chr1	50286231	50286907	CpG: 71	676	71	487	21	72	0.81
1099	chr1	50571254	50572123	CpG: 87	869	87	573	20	65.9	0.92
1100	chr1	50653503	50654103	CpG: 43	600	43	400	14.3	66.7	0.65
1101	chr1	50654471	50654690	CpG: 21	219	21	156	19.2	71.2	0.78
1102	chr1	50655020	50655247	CpG: 18	227	18	145	15.9	63.9	0.85
1103	chr1	50655584	50656013	CpG: 36	429	36	261	16.8	60.8	0.91
1104	chr1	50656815	50664059	CpG: 480	7244	480	4281	13.3	59.1	0.76
1105	chr1	50665025	50665831	CpG: 60	806	60	484	14.9	60	0.83
1106	chr1	50666056	50666333	CpG: 23	277	23	188	16.6	67.9	0.72
1107	chr1	51198035	51198658	CpG: 61	623	61	325	19.6	52.2	1.44
1108	chr1	51206350	51208093	CpG: 145	1743	145	1068	16.6	61.3	0.88
1109	chr1	51215899	51216624	CpG: 60	725	60	441	16.6	60.8	0.89
1110	chr1	51474355	51475130	CpG: 71	775	71	477	18.3	61.5	0.97
1111	chr1	51568685	51569177	CpG: 53	492	53	321	21.5	65.2	1.06
1112	chr1	51582915	51583275	CpG: 38	360	38	260	21.1	72.2	0.85
1113	chr1	51757135	51757804	CpG: 59	669	59	396	17.6	59.2	1.01
1114	chr1	51967616	51968409	CpG: 69	793	69	552	17.4	69.6	0.72
1115	chr1	52116766	52117527	CpG: 63	761	63	449	16.6	59	0.96
1116	chr1	52228558	52229041	CpG: 50	483	50	318	20.7	65.8	0.99
1117	chr1	52271040	52272093	CpG: 102	1053	102	672	19.4	63.8	0.95
1118	chr1	52293334	52293712	CpG: 33	378	33	228	17.5	60.3	1
1119	chr1	52294368	52294884	CpG: 46	516	46	345	17.8	66.9	0.8
1120	chr1	52379988	52381092	CpG: 133	1104	133	790	24.1	71.6	0.94
1121	chr1	52604099	52604769	CpG: 74	670	74	469	22.1	70	0.9
1122	chr1	52606727	52607116	CpG: 45	389	45	279	23.1	71.7	0.9
1123	chr1	52642455	52642893	CpG: 40	438	40	269	18.3	61.4	1
1124	chr1	52790846	52792187	CpG: 120	1341	120	900	17.9	67.1	0.8
1125	chr1	52840468	52841196	CpG: 91	728	91	518	25	71.2	0.99
1126	chr1	52871217	52871891	CpG: 70	674	70	399	20.8	59.2	1.19
1127	chr1	52936276	52936768	CpG: 54	492	54	341	22	69.3	0.94
1128	chr1	52964611	52965016	CpG: 45	405	45	286	22.2	70.6	0.89
1129	chr1	53080882	53081850	CpG: 112	968	112	653	23.1	67.5	1.02
1130	chr1	53159205	53160111	CpG: 81	906	81	607	17.9	67	0.8
1131	chr1	53165468	53166233	CpG: 64	765	64	518	16.7	67.7	0.73
1132	chr1	53300160	53301562	CpG: 115	1402	115	914	16.4	65.2	0.78
1133	chr1	53316692	53317271	CpG: 43	579	43	382	14.9	66	0.69
1134	chr1	53330976	53331230	CpG: 18	254	18	170	14.2	66.9	0.64
1135	chr1	53434897	53435403	CpG: 53	506	53	374	20.9	73.9	0.77
1136	chr1	53458533	53458979	CpG: 41	446	41	290	18.4	65	0.89
1137	chr1	53476547	53477230	CpG: 60	683	60	432	17.6	63.3	0.89
1138	chr1	53514885	53515433	CpG: 83	548	83	410	30.3	74.8	1.08
1139	chr1	53564275	53566084	CpG: 159	1809	159	1172	17.6	64.8	0.84
1140	chr1	53676728	53677835	CpG: 105	1107	105	751	19	67.8	0.83
1141	chr1	53697779	53698816	CpG: 90	1037	90	660	17.4	63.6	0.86
1142	chr1	53975990	53977898	CpG: 214	1908	214	1326	22.4	69.5	0.93
1143	chr1	54076346	54076850	CpG: 54	504	54	354	21.4	70.2	0.88
1144	chr1	54127942	54128244	CpG: 32	302	32	209	21.2	69.2	0.89
1145	chr1	54183645	54184531	CpG: 97	886	97	620	21.9	70	1.02
1146	chr1	54291189	54291887	CpG: 55	698	55	450	15.8	64.5	0.76
1147	chr1	54359952	54360166	CpG: 16	214	16	146	15	68.2	0.65
1148	chr1	54438409	54438847	CpG: 42	438	42	291	19.2	66.4	0.87
1149	chr1	54496284	54496607	CpG: 27	323	27	205	16.7	63.5	0.9
1150	chr1	54594578	54594921	CpG: 24	343	24	218	14	63.6	0.7
1151	chr1	54628989	54629196	CpG: 21	207	21	141	20.3	68.1	0.88
1152	chr1	54643441	54645064	CpG: 163	1623	163	1035	20.1	63.8	1
1153	chr1	54645261	54645588	CpG: 28	327	28	209	17.1	63.9	0.87
1154	chr1	54712934	54713341	CpG: 39	407	39	293	19.2	72	0.76
1155	chr1	54726481	54727875	CpG: 104	1394	104	875	14.9	62.8	0.76
1156	chr1	54737611	54737979	CpG: 28	368	28	220	15.2	59.8	0.87
1157	chr1	54780292	54781036	CpG: 71	744	71	545	19.1	73.3	0.71
1158	chr1	54953933	54954441	CpG: 45	508	45	339	17.7	66.7	0.8
1159	chr1	55002490	55002957	CpG: 48	467	48	305	20.6	65.3	0.98
1160	chr1	55019330	55020107	CpG: 88	777	88	560	22.7	72.1	0.88
1161	chr1	55038865	55039646	CpG: 80	781	80	557	20.5	71.3	0.81
1162	chr1	55044253	55044560	CpG: 33	307	33	225	21.5	73.3	0.8
1163	chr1	55125051	55125916	CpG: 107	865	107	621	24.7	71.8	0.96
1164	chr1	55218675	55219434	CpG: 81	759	81	569	21.3	75	0.76
1165	chr1	55235276	55235598	CpG: 33	322	33	234	20.5	72.7	0.79
1166	chr1	55277648	55278603	CpG: 85	955	85	584	17.8	61.2	0.96
1167	chr1	55453053	55454296	CpG: 124	1243	124	769	20	61.9	1.05
1168	chr1	56715989	56716257	CpG: 34	268	34	195	25.4	72.8	0.96
1169	chr1	56816690	56817705	CpG: 95	1015	95	656	18.7	64.6	0.9
1170	chr1	56883251	56883925	CpG: 73	674	73	397	21.7	58.9	1.25
1171	chr1	57660551	57663225	CpG: 204	2674	204	1650	15.3	61.7	0.8
1172	chr1	58487860	58488683	CpG: 87	823	87	575	21.1	69.9	0.87
1173	chr1	58784914	58785165	CpG: 28	251	28	169	22.3	67.3	1
1174	chr1	58814601	58815883	CpG: 146	1282	146	855	22.8	66.7	1.02
1175	chr1	59020049	59023528	CpG: 295	3479	295	2178	17	62.6	0.86
1176	chr1	59052828	59053078	CpG: 28	250	28	175	22.4	70	0.93
1177	chr1	59053539	59053782	CpG: 26	243	26	176	21.4	72.4	0.83
1178	chr1	59054477	59054823	CpG: 40	346	40	236	23.1	68.2	1
1179	chr1	59141899	59142488	CpG: 65	589	65	434	22.1	73.7	0.81
1180	chr1	59384995	59385311	CpG: 39	316	39	230	24.7	72.8	0.97
1181	chr1	59534690	59535382	CpG: 66	692	66	423	19.1	61.1	1.02
1182	chr1	60053212	60053636	CpG: 49	424	49	306	23.1	72.2	0.92
1183	chr1	60164860	60165171	CpG: 24	311	24	175	15.4	56.3	0.98
1184	chr1	60311903	60312128	CpG: 23	225	23	158	20.4	70.2	0.83
1185	chr1	61281230	61281870	CpG: 70	640	70	452	21.9	70.6	0.88
1186	chr1	61288463	61289419	CpG: 97	956	97	646	20.3	67.6	0.89
1187	chr1	61291940	61292559	CpG: 50	619	50	393	16.2	63.5	0.8
1188	chr1	61315125	61315465	CpG: 26	340	26	193	15.3	56.8	0.97
1189	chr1	61321341	61322152	CpG: 99	811	99	536	24.4	66.1	1.12
1190	chr1	61892462	61892681	CpG: 25	219	25	154	22.8	70.3	0.92
1191	chr1	61963235	61963530	CpG: 27	295	27	192	18.3	65.1	0.87
1192	chr1	61980415	61981406	CpG: 89	991	89	632	18	63.8	0.88
1193	chr1	62433143	62433534	CpG: 37	391	37	289	18.9	73.9	0.73
1194	chr1	62556724	62557721	CpG: 103	997	103	712	20.7	71.4	0.81
1195	chr1	62674239	62676255	CpG: 201	2016	201	1268	19.9	62.9	1.01
1196	chr1	62925968	62926937	CpG: 113	969	113	664	23.3	68.5	0.99
1197	chr1	63554982	63563059	CpG: 561	8077	561	4660	13.9	57.7	0.84
1198	chr1	63567951	63568728	CpG: 66	777	66	527	17	67.8	0.74
1199	chr1	63605697	63606409	CpG: 73	712	73	501	20.5	70.4	0.83
1200	chr1	63831525	63832501	CpG: 104	976	104	688	21.3	70.5	0.87
1201	chr1	64012053	64013367	CpG: 132	1314	132	880	20.1	67	0.9
1202	chr1	64708142	64709202	CpG: 117	1060	117	737	22.1	69.5	0.91
1203	chr1	64743946	64744192	CpG: 23	246	23	160	18.7	65	1.08
1204	chr1	64982870	64983826	CpG: 93	956	93	598	19.5	62.6	0.99
1205	chr1	65204043	65205202	CpG: 120	1159	120	748	20.7	64.5	1.01
1206	chr1	65240860	65241416	CpG: 64	556	64	377	23	67.8	1
1207	chr1	65304749	65305800	CpG: 112	1051	112	625	21.3	59.5	1.23
1208	chr1	65306180	65306553	CpG: 28	373	28	233	15	62.5	0.78
1209	chr1	65385629	65387486	CpG: 171	1857	171	1201	18.4	64.7	0.88
1210	chr1	65492635	65493180	CpG: 57	545	57	357	20.9	65.5	0.98
1211	chr1	65503999	65504437	CpG: 52	438	52	303	23.7	69.2	0.99
1212	chr1	65547606	65548334	CpG: 67	728	67	471	18.4	64.7	0.88
1213	chr1	65658444	65659292	CpG: 84	848	84	608	19.8	71.7	0.81
1214	chr1	65763589	65764399	CpG: 88	810	88	581	21.7	71.7	0.85
1215	chr1	66031028	66031506	CpG: 54	478	54	326	22.6	68.2	0.98
1216	chr1	66771316	66771648	CpG: 35	332	35	222	21.1	66.9	0.95
1217	chr1	66990667	66990881	CpG: 23	214	23	156	21.5	72.9	0.83
1218	chr1	67163056	67163697	CpG: 53	641	53	403	16.5	62.9	0.84
1219	chr1	67168271	67169071	CpG: 71	800	71	520	17.8	65	0.85
1220	chr1	67291812	67292727	CpG: 84	915	84	589	18.4	64.4	0.89
1221	chr1	67372978	67373303	CpG: 27	325	27	195	16.6	60	1.06
1222	chr1	67545906	67546355	CpG: 62	449	62	343	27.6	76.4	0.95
1223	chr1	67667723	67669414	CpG: 139	1691	139	1062	16.4	62.8	0.83
1224	chr1	67923501	67924858	CpG: 138	1357	138	953	20.3	70.2	0.83
1225	chr1	68070959	68071903	CpG: 86	944	86	586	18.2	62.1	0.96
1226	chr1	68285231	68285593	CpG: 30	362	30	220	16.6	60.8	0.9
1227	chr1	68288824	68289061	CpG: 21	237	21	147	17.7	62	0.93
1228	chr1	68289842	68290062	CpG: 22	220	22	143	20	65	1.01
1229	chr1	68401587	68401790	CpG: 22	203	22	147	21.7	72.4	0.84
1230	chr1	68469227	68470216	CpG: 80	989	80	597	16.2	60.4	0.9
1231	chr1	68734871	68735594	CpG: 70	723	70	452	19.4	62.5	0.99
1232	chr1	69805555	69807083	CpG: 133	1528	133	999	17.4	65.4	0.82
1233	chr1	70157631	70157858	CpG: 17	227	17	151	15	66.5	0.68
1234	chr1	70443771	70444030	CpG: 28	259	28	174	21.6	67.2	0.96
1235	chr1	70459888	70460148	CpG: 21	260	21	139	16.2	53.5	1.15
1236	chr1	70592321	70593307	CpG: 84	986	84	635	17	64.4	0.82
1237	chr1	70649210	70649679	CpG: 40	469	40	289	17.1	61.6	0.91
1238	chr1	71284812	71286392	CpG: 142	1580	142	1055	18	66.8	0.81
1239	chr1	71319074	71319371	CpG: 20	297	20	165	13.5	55.6	0.9
1240	chr1	72521059	72522324	CpG: 86	1265	86	644	13.6	50.9	1.08
1241	chr1	74436414	74436623	CpG: 24	209	24	145	23	69.4	0.99
1242	chr1	75363405	75363942	CpG: 40	537	40	345	14.9	64.2	0.72
1243	chr1	75368401	75368750	CpG: 28	349	28	205	16	58.7	0.93
1244	chr1	75369311	75369535	CpG: 19	224	19	150	17	67	0.76
1245	chr1	75373262	75374003	CpG: 55	741	55	447	14.8	60.3	0.83
1246	chr1	75374586	75375466	CpG: 81	880	81	610	18.4	69.3	0.79
1247	chr1	75853042	75853396	CpG: 34	354	34	242	19.2	68.4	0.88
1248	chr1	75853966	75854953	CpG: 72	987	72	575	14.6	58.3	0.86
1249	chr1	75962504	75963318	CpG: 66	814	66	497	16.2	61.1	0.87
1250	chr1	76035124	76035491	CpG: 30	367	30	237	16.3	64.6	0.79
1251	chr1	76312735	76313241	CpG: 39	506	39	286	15.4	56.5	0.97
1252	chr1	77105699	77107122	CpG: 112	1423	112	908	15.7	63.8	0.77
1253	chr1	77457584	77457840	CpG: 23	256	23	156	18	60.9	0.97
1254	chr1	77519902	77520812	CpG: 103	910	103	652	22.6	71.6	0.88
1255	chr1	77920805	77922006	CpG: 102	1201	102	711	17	59.2	1.02
1256	chr1	77997431	77998238	CpG: 78	807	78	558	19.3	69.1	0.82
1257	chr1	78049954	78050195	CpG: 21	241	21	170	17.4	70.5	0.76
1258	chr1	78126969	78127261	CpG: 33	292	33	215	22.6	73.6	0.86
1259	chr1	78216891	78217193	CpG: 23	302	23	165	15.2	54.6	1.02
1260	chr1	78217351	78217869	CpG: 51	518	51	302	19.7	58.3	1.22
1261	chr1	78284165	78284749	CpG: 66	584	66	407	22.6	69.7	0.95
1262	chr1	78729212	78730104	CpG: 70	892	70	560	15.7	62.8	0.8
1263	chr1	79244869	79245125	CpG: 33	256	33	182	25.8	71.1	1.04
1264	chr1	82038586	82041636	CpG: 274	3050	274	1973	18	64.7	0.87
1265	chr1	84098855	84099426	CpG: 50	571	50	409	17.5	71.6	0.69
1266	chr1	84236811	84237820	CpG: 87	1009	87	670	17.2	66.4	0.78
1267	chr1	84315734	84316849	CpG: 111	1115	111	738	19.9	66.2	0.91
1268	chr1	84536696	84537494	CpG: 77	798	77	553	19.3	69.3	0.81
1269	chr1	84717520	84717938	CpG: 40	418	40	254	19.1	60.8	1.07
1270	chr1	84743932	84745079	CpG: 98	1147	98	689	17.1	60.1	0.96
1271	chr1	84812413	84812932	CpG: 45	519	45	287	17.3	55.3	1.15
1272	chr1	84858909	84859354	CpG: 41	445	41	307	18.4	69	0.78
1273	chr1	84928193	84929162	CpG: 95	969	95	620	19.6	64	0.99
1274	chr1	84992606	84992926	CpG: 25	320	25	184	15.6	57.5	0.96
1275	chr1	85130947	85131775	CpG: 89	828	89	558	21.5	67.4	0.95
1276	chr1	85235173	85236023	CpG: 89	850	89	594	20.9	69.9	0.86
1277	chr1	85236472	85236755	CpG: 32	283	32	181	22.6	64	1.12
1278	chr1	85286097	85287143	CpG: 114	1046	114	786	21.8	75.1	0.78
1279	chr1	85438406	85440238	CpG: 178	1832	178	1227	19.4	67	0.87
1280	chr1	85497289	85498112	CpG: 74	823	74	564	18	68.5	0.77
1281	chr1	85514453	85515123	CpG: 78	670	78	467	23.3	69.7	0.96
1282	chr1	85702528	85703756	CpG: 128	1228	128	790	20.8	64.3	1.01
1283	chr1	85814817	85815523	CpG: 73	706	73	430	20.7	60.9	1.13
1284	chr1	85818950	85819828	CpG: 100	878	100	613	22.8	69.8	0.97
1285	chr1	85854288	85854656	CpG: 47	368	47	280	25.5	76.1	0.88
1286	chr1	85946629	85946841	CpG: 23	212	23	130	21.7	61.3	1.16
1287	chr1	86393866	86395459	CpG: 106	1593	106	991	13.3	62.2	0.69
1288	chr1	86634154	86634671	CpG: 47	517	47	337	18.2	65.2	0.86
1289	chr1	86791256	86791842	CpG: 45	586	45	374	15.4	63.8	0.76
1290	chr1	86942463	86943603	CpG: 118	1140	118	751	20.7	65.9	0.96
1291	chr1	87152750	87153802	CpG: 101	1052	101	679	19.2	64.5	0.97
1292	chr1	87370131	87371103	CpG: 78	972	78	637	16	65.5	0.75
1293	chr1	87389741	87390005	CpG: 20	264	20	161	15.2	61	0.83
1294	chr1	87390280	87390574	CpG: 23	294	23	190	15.6	64.6	0.75
1295	chr1	87566390	87567730	CpG: 122	1340	122	819	18.2	61.1	0.98
1296	chr1	87569956	87570472	CpG: 36	516	36	301	14	58.3	0.82
1297	chr1	87573423	87573840	CpG: 56	417	56	311	26.9	74.6	0.97
1298	chr1	88700871	88701348	CpG: 50	477	50	300	21	62.9	1.06
1299	chr1	88922182	88923246	CpG: 104	1064	104	714	19.5	67.1	0.88
1300	chr1	89129551	89129979	CpG: 44	428	44	267	20.6	62.4	1.07
1301	chr1	89230622	89231192	CpG: 52	570	52	374	18.2	65.6	0.86
1302	chr1	89762398	89763574	CpG: 121	1176	121	789	20.6	67.1	0.92
1303	chr1	89870818	89871880	CpG: 123	1062	123	739	23.2	69.6	0.96
1304	chr1	90001332	90001761	CpG: 30	429	30	253	14	59	0.86
1305	chr1	90058777	90059810	CpG: 106	1033	106	682	20.5	66	0.94
1306	chr1	90081427	90082194	CpG: 62	767	62	527	16.2	68.7	0.69
1307	chr1	90232987	90233825	CpG: 90	838	90	550	21.5	65.6	1
1308	chr1	90944690	90945359	CpG: 67	669	67	449	20	67.1	0.9
1309	chr1	90948992	90949289	CpG: 30	297	30	205	20.2	69	0.86
1310	chr1	90954685	90954952	CpG: 20	267	20	163	15	61	0.82
1311	chr1	90955097	90955445	CpG: 26	348	26	198	14.9	56.9	0.93
1312	chr1	90955733	90957128	CpG: 140	1395	140	848	20.1	60.8	1.09
1313	chr1	90957744	90958165	CpG: 36	421	36	263	17.1	62.5	0.94
1314	chr1	90961727	90961988	CpG: 19	261	19	155	14.6	59.4	0.83
1315	chr1	90963077	90965392	CpG: 147	2315	147	1313	12.7	56.7	0.79
1316	chr1	91073567	91074479	CpG: 86	912	86	634	18.9	69.5	0.78
1317	chr1	91088837	91089978	CpG: 106	1141	106	775	18.6	67.9	0.81
1318	chr1	91131710	91132151	CpG: 46	441	46	308	20.9	69.8	0.9
1319	chr1	91259746	91260395	CpG: 71	649	71	444	21.9	68.4	0.96
1320	chr1	91642464	91642978	CpG: 62	514	62	376	24.1	73.2	0.92
1321	chr1	91738851	91739587	CpG: 72	736	72	469	19.6	63.7	0.97
1322	chr1	91773611	91774032	CpG: 38	421	38	268	18.1	63.7	0.89
1323	chr1	91784417	91784650	CpG: 20	233	20	166	17.2	71.2	0.68
1324	chr1	91784924	91785244	CpG: 24	320	24	194	15	60.6	0.83
1325	chr1	92123501	92124673	CpG: 130	1172	130	818	22.2	69.8	0.91
1326	chr1	92187306	92187574	CpG: 22	268	22	164	16.4	61.2	0.89
1327	chr1	92267955	92268552	CpG: 68	597	68	414	22.8	69.3	0.95
1328	chr1	92318407	92319068	CpG: 52	661	52	420	15.7	63.5	0.78
1329	chr1	92456026	92456270	CpG: 21	244	21	155	17.2	63.5	0.85
1330	chr1	92536761	92537514	CpG: 72	753	72	510	19.1	67.7	0.85
1331	chr1	92718495	92725197	CpG: 491	6702	491	4236	14.7	63.2	0.73
1332	chr1	93022526	93023684	CpG: 107	1158	107	742	18.5	64.1	0.9
1333	chr1	93070086	93070710	CpG: 55	624	55	397	17.6	63.6	0.89
1334	chr1	93199100	93200342	CpG: 140	1242	140	872	22.5	70.2	0.92
1335	chr1	93317146	93317620	CpG: 45	474	45	299	19	63.1	0.95
1336	chr1	93418020	93419059	CpG: 102	1039	102	692	19.6	66.6	0.89
1337	chr1	93583806	93584528	CpG: 64	722	64	429	17.7	59.4	1.01
1338	chr1	93686224	93687112	CpG: 100	888	100	643	22.5	72.4	0.86
1339	chr1	93918909	93920092	CpG: 116	1183	116	778	19.6	65.8	0.91
1340	chr1	94084432	94085674	CpG: 149	1242	149	850	24	68.4	1.03
1341	chr1	94085905	94086216	CpG: 25	311	25	183	16.1	58.8	0.93
1342	chr1	94117095	94117410	CpG: 35	315	35	199	22.2	63.2	1.13
1343	chr1	94146957	94148055	CpG: 132	1098	132	757	24	68.9	1.02
1344	chr1	94475278	94475932	CpG: 73	654	73	381	22.3	58.3	1.38
1345	chr1	94485494	94486105	CpG: 93	611	93	462	30.4	75.6	1.09
1346	chr1	94656113	94656990	CpG: 90	877	90	553	20.5	63.1	1.03
1347	chr1	94779425	94780639	CpG: 102	1214	102	785	16.8	64.7	0.8
1348	chr1	95058190	95058907	CpG: 72	717	72	475	20.1	66.2	0.92
1349	chr1	95164425	95165704	CpG: 137	1279	137	884	21.4	69.1	0.9
1350	chr1	95310839	95311139	CpG: 29	300	29	177	19.3	59	1.12
1351	chr1	95355338	95356160	CpG: 94	822	94	551	22.9	67	1.02
1352	chr1	95472313	95472730	CpG: 43	417	43	302	20.6	72.4	0.8
1353	chr1	96959690	96960194	CpG: 65	504	65	363	25.8	72	1
1354	chr1	98158777	98159312	CpG: 47	535	47	330	17.6	61.7	0.96
1355	chr1	98283554	98284298	CpG: 73	744	73	488	19.6	65.6	0.94
1356	chr1	98291589	98292571	CpG: 91	982	91	671	18.5	68.3	0.8
1357	chr1	98899460	98900299	CpG: 92	839	92	613	21.9	73.1	0.82
1358	chr1	99242520	99243556	CpG: 95	1036	95	646	18.3	62.4	0.96
1359	chr1	99502570	99502923	CpG: 31	353	31	237	17.6	67.1	0.8
1360	chr1	100088008	100088597	CpG: 63	589	63	414	21.4	70.3	0.87
1361	chr1	100207885	100208658	CpG: 70	773	70	524	18.1	67.8	0.84
1362	chr1	100276070	100276992	CpG: 106	922	106	625	23	67.8	1
1363	chr1	100370718	100371342	CpG: 45	624	45	379	14.4	60.7	0.79
1364	chr1	100451354	100451686	CpG: 38	332	38	238	22.9	71.7	0.92
1365	chr1	100504220	100504587	CpG: 36	367	36	242	19.6	65.9	0.9
1366	chr1	100590297	100591487	CpG: 92	1190	92	733	15.5	61.6	0.82
1367	chr1	100777059	100778473	CpG: 134	1414	134	904	19	63.9	0.93
1368	chr1	101133176	101133420	CpG: 21	244	21	156	17.2	63.9	0.84
1369	chr1	101134137	101134396	CpG: 32	259	32	183	24.7	70.7	1.01
1370	chr1	101263905	101264268	CpG: 31	363	31	236	17.1	65	0.81
1371	chr1	101474373	101474656	CpG: 26	283	26	195	18.4	68.9	0.78
1372	chr1	101475033	101475333	CpG: 35	300	35	197	23.3	65.7	1.15
1373	chr1	103841075	103841501	CpG: 33	426	33	244	15.5	57.3	0.94
1374	chr1	106424916	106425377	CpG: 37	461	37	296	16.1	64.2	0.78
1375	chr1	107400728	107401933	CpG: 116	1205	116	805	19.3	66.8	0.87
1376	chr1	107484412	107485986	CpG: 134	1574	134	944	17	60	0.95
1377	chr1	107824755	107824965	CpG: 22	210	22	146	21	69.5	0.87
1378	chr1	108308774	108309364	CpG: 78	590	78	426	26.4	72.2	1.01
1379	chr1	108536750	108537036	CpG: 25	286	25	185	17.5	64.7	0.84
1380	chr1	108543923	108544724	CpG: 95	801	95	597	23.7	74.5	0.85
1381	chr1	108616853	108617395	CpG: 51	542	51	362	18.8	66.8	0.84
1382	chr1	108765272	108765814	CpG: 51	542	51	362	18.8	66.8	0.84
1383	chr1	108904061	108904735	CpG: 73	674	73	413	21.7	61.3	1.16
1384	chr1	109005116	109005901	CpG: 95	785	95	530	24.2	67.5	1.07
1385	chr1	109036311	109036684	CpG: 36	373	36	244	19.3	65.4	0.91
1386	chr1	109090541	109091345	CpG: 79	804	79	541	19.7	67.3	0.87
1387	chr1	109221067	109221561	CpG: 61	494	61	364	24.7	73.7	0.97
1388	chr1	109307204	109307788	CpG: 71	584	71	402	24.3	68.8	1.03
1389	chr1	109385378	109386555	CpG: 102	1177	102	725	17.3	61.6	0.91
1390	chr1	109420102	109420355	CpG: 24	253	24	158	19	62.5	0.97
1391	chr1	109434711	109435155	CpG: 44	444	44	290	19.8	65.3	0.94
1392	chr1	109444186	109444907	CpG: 74	721	74	487	20.5	67.5	0.91
1393	chr1	109457618	109458134	CpG: 48	516	48	320	18.6	62	0.97
1394	chr1	109557965	109558621	CpG: 58	656	58	430	17.7	65.5	0.82
1395	chr1	109593468	109594246	CpG: 78	778	78	477	20.1	61.3	1.09
1396	chr1	109602577	109603223	CpG: 65	646	65	426	20.1	65.9	0.95
1397	chr1	109625836	109626049	CpG: 16	213	16	143	15	67.1	0.67
1398	chr1	109627233	109627730	CpG: 48	497	48	326	19.3	65.6	0.9
1399	chr1	109741597	109742417	CpG: 109	820	109	594	26.6	72.4	1.01
1400	chr1	109770171	109771093	CpG: 68	922	68	578	14.8	62.7	0.75
1401	chr1	109810485	109811647	CpG: 118	1162	118	812	20.3	69.9	0.83
1402	chr1	109828153	109828426	CpG: 30	273	30	196	22	71.8	0.88
1403	chr1	109838068	109838466	CpG: 38	398	38	286	19.1	71.9	0.74
1404	chr1	109853477	109854028	CpG: 68	551	68	371	24.7	67.3	1.09
1405	chr1	109892562	109893113	CpG: 53	551	53	357	19.2	64.8	0.93
1406	chr1	109963987	109964239	CpG: 23	252	23	169	18.3	67.1	0.82
1407	chr1	109987484	109987687	CpG: 16	203	16	142	15.8	70	0.65
1408	chr1	110000064	110000650	CpG: 50	586	50	387	17.1	66	0.8
1409	chr1	110012104	110012479	CpG: 27	375	27	262	14.4	69.9	0.61
1410	chr1	110031761	110032137	CpG: 32	376	32	260	17	69.1	0.72
1411	chr1	110083874	110084829	CpG: 93	955	93	643	19.5	67.3	0.86
1412	chr1	110254666	110255412	CpG: 63	746	63	421	16.9	56.4	1.08
1413	chr1	110328771	110329549	CpG: 64	778	64	449	16.5	57.7	0.99
1414	chr1	110378722	110379465	CpG: 59	743	59	470	15.9	63.3	0.8
1415	chr1	110411788	110414826	CpG: 264	3038	264	1960	17.4	64.5	0.83
1416	chr1	110428051	110429007	CpG: 101	956	101	644	21.1	67.4	0.93
1417	chr1	110474333	110474862	CpG: 38	529	38	354	14.4	66.9	0.68
1418	chr1	110494511	110495787	CpG: 140	1276	140	905	21.9	70.9	0.87
1419	chr1	110553779	110556317	CpG: 262	2538	262	1693	20.6	66.7	0.93
1420	chr1	110567188	110567535	CpG: 31	347	31	215	17.9	62	0.93
1421	chr1	110681917	110682147	CpG: 18	230	18	146	15.7	63.5	0.78
1422	chr1	110682339	110684323	CpG: 165	1984	165	1167	16.6	58.8	0.97
1423	chr1	110751415	110752063	CpG: 67	648	67	412	20.7	63.6	1.04
1424	chr1	110899589	110899885	CpG: 33	296	33	222	22.3	75	0.79
1425	chr1	110950506	110951709	CpG: 109	1203	109	771	18.1	64.1	0.89
1426	chr1	111017767	111019460	CpG: 190	1693	190	1172	22.4	69.2	0.94
